"uid","date","plotID","subplotID","nestedSubplotID","tagID","supportingStemTagID","pointID","stemAzimuth","stemDistance","scientificName","identificationQualifier","growthForm","remarks"
143,20150107,"TALL_061",21,,"2200",,21,"63.2","13.3","Pinus palustris",,"sbt",
144,20150107,"TALL_061",21,,"2502",,21,"42.4","11","Pinus palustris",,"sbt",
145,20150107,"TALL_061",21,,"1923",,21,"37.2","10.9","Pinus palustris",,"sbt",
146,20150107,"TALL_061",21,,"1924",,21,"23.7","11.8","Pinus palustris",,"sbt",
147,20150107,"TALL_061",21,,"1925",,21,"31.9","15.3","Pinus palustris",,"sbt",
148,20150107,"TALL_061",21,,"1926",,21,"41","14.6","Pinus palustris",,"sbt",
149,20150107,"TALL_061",39,,"1928",,39,"22.9","5.5","Pinus palustris",,"sbt",
150,20150107,"TALL_061",39,,"1929",,39,"72.2","15.6","Pinus palustris",,"sbt","no transcription errors found"
151,20150107,"TALL_061",39,,"1930",,39,"81.4","18.9","Pinus palustris",,"sbt",
152,20150107,"TALL_061",39,,"1934",,57,"160.2","2.7","Pinus palustris",,"sbt",
153,20150107,"TALL_061",39,,"1935",,57,"98.6","19.9","Pinus palustris",,"sbt",
154,20150107,"TALL_061",39,,"1949",,57,"107.5","18.9","Pinus palustris",,"sbt",
155,20150107,"TALL_061",39,1,"2503",,,,,"Vaccinium arboreum",,"sms","no transcription errors found"
156,20150107,"TALL_061",39,1,"2504",,,,,"Symplocos tinctoria",,"sms",
157,20150107,"TALL_061",39,1,"2505",,,,,"Symplocos tinctoria",,"sap",
158,20150107,"TALL_061",39,1,"2506",,,,,"Symplocos tinctoria",,"sap",
159,20150107,"TALL_061",39,1,"2507",,,,,"Symplocos tinctoria",,"sms",
160,20150107,"TALL_061",39,1,"2512",,,,,"Vaccinium arboreum",,"sap","no transcription errors found"
161,20150107,"TALL_061",39,1,"2513",,,,,"Vaccinium arboreum",,"sms",
162,20150107,"TALL_061",39,1,"2514",,,,,"Rhus copallinum",,"sap",
163,20150107,"TALL_061",39,1,"2516",,,,,"Rhus copallinum",,"sap",
164,20150107,"TALL_061",39,1,"2517",,,,,"Vaccinium arboreum",,"sap",
165,20150107,"TALL_061",39,1,"2518",,,,,"Rhus copallinum",,"sms",
166,20150107,"TALL_061",39,1,"2519",,,,,"Rhus copallinum",,"sap",
167,20150107,"TALL_061",39,1,"2520",,,,,"Vaccinium arboreum",,"sap",
168,20150107,"TALL_061",39,1,"2521",,,,,"Vaccinium arboreum",,"sap","no transcription errors found"
169,20150107,"TALL_061",39,3,"2522",,,,,"Rhus copallinum",,"sap",
170,20150107,"TALL_061",39,3,"2523",,,,,"Oxydendrum arboreum",,"sis","no transcription errors found"
171,20150107,"TALL_061",39,3,"2524",,,,,"Oxydendrum arboreum",,"sis","no transcription errors found"
172,20150107,"TALL_061",39,3,"2525",,,,,"Oxydendrum arboreum",,"smt",
173,20150107,"TALL_061",39,3,"2526",,,,,"Liquidambar styraciflua",,"smt",
174,20150107,"TALL_061",39,3,"2527",,,,,"Oxydendrum arboreum",,"sis",
175,20150107,"TALL_061",39,3,"2528",,,,,"Oxydendrum arboreum",,"smt","no transcription errors found"
176,20150107,"TALL_061",39,3,"2533",,,,,"Symplocos tinctoria",,"sap",
177,20150107,"TALL_061",39,3,"2535",,,,,"Rhus copallinum",,"sap",
178,20150107,"TALL_061",21,4,"2539",,,,,"Liquidambar styraciflua",,"sis",
179,20150107,"TALL_061",21,4,"2540",,,,,"Liquidambar styraciflua",,"sap",
180,20150107,"TALL_061",21,4,"2541",,,,,"Vaccinium arboreum",,"sms","no transcription errors found"
181,20150107,"TALL_061",21,4,"2542",,,,,"Rhus copallinum",,"sap",
182,20150107,"TALL_061",21,4,"2543",,,,,"Liquidambar styraciflua",,"sis",
183,20150107,"TALL_061",21,1,"2544",,,,,"Vaccinium arboreum",,"sap",
184,20150107,"TALL_061",21,1,"2556",,,,,"Rhus copallinum",,"sap",
185,20150107,"TALL_061",21,1,"2557",,,,,"Rhus copallinum",,"sap",
186,20150107,"TALL_061",21,1,"2560",,,,,"Vaccinium arboreum",,"sap","no transcription errors found"
187,20150107,"TALL_061",21,1,"2562",,,,,"Rhus copallinum",,"sms",
188,20150107,"TALL_061",21,1,"2563",,,,,"Symplocos tinctoria",,"sap",
189,20150107,"TALL_061",21,1,"2564",,,,,"Vaccinium arboreum",,"sms",
190,20150107,"TALL_061",21,1,"2565",,,,,"Rhus copallinum",,"sap","no transcription errors found"
191,20150107,"TALL_061",21,1,"2566",,,,,"Rhus copallinum",,"sap",
192,20150107,"TALL_061",21,1,"2570",,,,,"Rhus copallinum",,"sap","no transcription errors found"
193,20150107,"TALL_061",21,1,"2571",,,,,"Vaccinium arboreum",,"sap",
194,20150107,"TALL_061",21,1,"2572",,,,,"Symplocos tinctoria",,"sap",
195,20150107,"TALL_061",21,1,"2574",,,,,"Vaccinium arboreum",,"sap",
196,20150107,"TALL_061",21,1,"2577",,,,,"Vaccinium arboreum",,"sap",
197,20150107,"TALL_061",21,1,"2578",,,,,"Vaccinium arboreum",,"sap",
198,20150107,"TALL_055",39,3,"1806",,,,,"Liquidambar styraciflua",,"sap","no transcription errors found"
199,20150107,"TALL_055",39,3,"1807",,,,,"Liquidambar styraciflua",,"sap",
200,20150107,"TALL_055",39,1,"1808",,,,,"Hamamelis virginiana var. parvifolia",,"smt","no transcription errors found"
201,20150107,"TALL_055",39,1,"1809",,,,,"Liquidambar styraciflua",,"smt",
202,20150107,"TALL_055",39,1,"1810",,,,,"Liquidambar styraciflua",,"smt",
203,20150107,"TALL_055",41,1,"1811",,,,,"Plantago",,"sms",
204,20150107,"TALL_055",41,1,"1812",,,,,,,"sap",
205,20150107,"TALL_055",41,4,"1813",,,,,"Quercus alba",,"sap",
206,20150107,"TALL_055",41,4,"1814",,,,,"Acer rubrum",,"sap",
207,20150107,"TALL_055",41,4,"1815",,,,,"Acer rubrum",,"sap",
208,20150107,"TALL_055",41,4,"1816",,,,,"Acer rubrum",,"sap",
209,20150107,"TALL_055",39,,"1817",,59,"265.4","16.5","Pinus","cf. species","sbt",
210,20150107,"TALL_055",39,,"1818",,59,"243.4","15.4","Pinus","cf. species","sbt","no transcription errors found"
211,20150107,"TALL_055",39,,"1819",,59,"221.6","13.3","Quercus falcata","cf. species","mbt","no transcription errors found"
212,20150107,"TALL_055",39,,"1819A",,59,"221.6","13.3","Quercus falcata","cf. species","mbt",
213,20150107,"TALL_055",39,,"1820",,59,"240.1","21.2","Quercus alba",,"sbt",
214,20150107,"TALL_055",39,,"1821",,59,"233.6","23.2","Quercus alba",,"sbt",
215,20150107,"TALL_055",39,,"1827",,59,"228.6","28","Quercus alba",,"sbt","dead"
216,20150107,"TALL_055",39,,"1828",,59,"227.6","24.7","Liquidambar styraciflua",,"sbt",
217,20150107,"TALL_055",39,,"1829",,59,"223.2","22.5","Quercus alba",,"sbt",
218,20150107,"TALL_055",39,,"1830",,59,"225.9","20.5","Quercus falcata",,"sbt",
219,20150107,"TALL_055",39,,"1831",,59,"202.7","18.2","Quercus falcata",,"sbt",
220,20150107,"TALL_055",39,,"1832",,59,"209.6","11.2","Quercus","cf. species","sbt","no transcription errors found"
221,20150107,"TALL_055",39,,"1833",,59,"224.6","5.9","Quercus",,"sbt",
222,20150107,"TALL_055",39,,"1835",,59,"202.2","4.4","Quercus",,"sbt",
223,20150107,"TALL_055",39,,"1836",,59,"199.1","11.1","Liquidambar styraciflua",,"sbt",
224,20150107,"TALL_055",39,,"1837",,41,"328.1","9.1","Quercus alba",,"sbt","dead"
225,20150107,"TALL_055",39,,"1838",,41,"311.1","6.2","Carya alba",,"sbt",
226,20150107,"TALL_055",39,,"1839",,41,"290.7","6.9","Liquidambar styraciflua","cf. species","sbt",
227,20150107,"TALL_055",39,,"1840",,41,"270.3","3.8","Liquidambar styraciflua","cf. species","sbt","no transcription errors found"
228,20150107,"TALL_055",41,,"1841",,41,"88.9","10.6","Quercus",,"sbt","dead"
229,20150107,"TALL_055",41,,"1842",,41,"87.3","9.5","Quercus alba",,"mbt",
230,20150107,"TALL_055",41,,"1842A",,41,"87.3","9.5","Quercus alba",,"mbt","Dead, no transcription errors found"
231,20150107,"TALL_055",39,3,"1950",,,,,"Vaccinium arboreum",,"sap","no transcription errors found"
232,20150107,"TALL_055",39,3,"1951",,,,,"Vaccinium arboreum",,"sap",
233,20150107,"TALL_055",39,3,"1952",,,,,"Quercus falcata",,"sap",
234,20150107,"TALL_055",39,3,"1953",,,,,"Liquidambar styraciflua",,"sap",
235,20150107,"TALL_055",39,3,"1958",,,,,"Vaccinium arboreum",,"sap",
236,20150107,"TALL_055",39,3,"1959",,,,,"Vaccinium arboreum",,"sap",
237,20150107,"TALL_055",39,3,"1960",,,,,"Vaccinium arboreum",,"sms",
238,20150107,"TALL_055",39,3,"1968",,,,,"Vaccinium arboreum",,"sms",
239,20150107,"TALL_055",39,3,"1971",,,,,"Vaccinium arboreum",,"sap",
240,20150107,"TALL_055",39,3,"1972",,,,,"Vaccinium arboreum",,"sap","no transcription errors found"
241,20150107,"TALL_055",39,3,"1974",,,,,"Vaccinium arboreum",,"sap",
242,20150107,"TALL_055",39,3,"1976",,,,,"Magnolia",,"smt",
243,20150107,"TALL_055",39,3,"1984",,,,,"Rhus copallinum",,"sap",
244,20150107,"TALL_055",39,3,"1985",,,,,"Vaccinium arboreum",,"sap",
245,20150107,"TALL_055",39,3,"1987",,,,,"Liquidambar styraciflua",,"sap","no transcription errors found"
246,20150107,"TALL_055",39,3,"1989",,,,,"Liquidambar styraciflua",,"smt",
247,20150107,"TALL_055",39,3,"1990",,,,,"Liquidambar styraciflua",,"smt",
248,20150107,"TALL_055",39,3,"1991",,,,,"Liquidambar styraciflua",,"sap",
249,20150107,"TALL_055",39,3,"1992",,,,,"Liquidambar styraciflua",,"smt",
250,20150107,"TALL_055",39,3,"1800",,,,,"Liquidambar styraciflua",,"smt","no transcription errors found"
251,20150107,"TALL_055",39,3,"1804",,,,,"Liquidambar styraciflua",,"sap",
252,20150107,"TALL_055",39,3,"1805",,,,,"Liquidambar styraciflua",,"sap",
253,20150107,"TALL_055",41,,"1843",,41,"57.2","8.3","Quercus alba",,"sbt",
254,20150107,"TALL_055",41,,"1844",,41,"50.6","6.6","Oxydendrum arboreum",,"sbt",
255,20150107,"TALL_055",41,,"1845",,41,"43.5","4.8","Quercus alba",,"sbt",
256,20150107,"TALL_055",41,,"1846",,59,"147","19.5","Quercus alba",,"sbt",
257,20150107,"TALL_055",41,,"1847",,59,"144.3","19.5","Carya alba",,"sbt",
258,20150107,"TALL_055",41,,"1848",,59,"131.4","19.4","Liquidambar styraciflua",,"sbt","no transcription errors found"
259,20150107,"TALL_055",41,,"1849",,59,"139.4","25.8","Carya",,"sbt",
260,20150107,"TALL_055",41,,"1850",,59,"133","25.7","Pinus",,"sbt","dead, no transcription errors found"
261,20150107,"TALL_055",41,,"1851",,59,"129.9","24.2","Liriodendron tulipifera",,"sbt",
262,20150107,"TALL_055",41,,"1855",,59,"118","19.3","Cornus","cf. species","sbt",
263,20150107,"TALL_055",41,,"1857",,59,"119.7","20.6","Quercus pagoda",,"sbt",
264,20150107,"TALL_055",41,,"1858",,59,"95.3","18.1","Quercus alba",,"sbt",
265,20150107,"TALL_055",41,,"1859",,59,"100.9","15.7","Liriodendron tulipifera",,"sbt",
266,20150107,"TALL_055",41,,"1860",,59,"107","11.1","Cornus","cf. species","sbt",
267,20150107,"TALL_055",41,,"1861",,59,"114.2","10.3","Oxydendrum arboreum",,"sbt",
268,20150107,"TALL_055",41,,"1862",,59,"100.8","11.9","Liquidambar styraciflua",,"sbt","no transcription errors found"
269,20150107,"TALL_055",41,,"1863",,59,"156.4","9.4","Liquidambar styraciflua",,"sbt",
270,20150107,"TALL_055",41,,"1864",,59,"176.2","5.2","Quercus alba",,"sbt","no transcription errors found"
271,20150107,"TALL_055",41,,"1865",,59,"118","3.8","Cornus","cf. species","sbt",
272,20150107,"TALL_055",41,,"1866",,59,"93.6","2.9","Quercus","cf. species","sbt",
273,20150107,"TALL_054",21,4,"1867",,,,,"Pinus palustris",,"smt",
274,20150107,"TALL_054",21,4,"1868",,,,,"Pinus palustris",,"smt",
275,20150107,"TALL_054",21,4,"1869",,,,,"Pinus palustris",,"smt",
276,20150107,"TALL_054",21,4,"1870",,,,,"Pinus palustris",,"smt",
277,20150107,"TALL_054",21,4,"1871",,,,,"Vaccinium arboreum",,"sap",
278,20150107,"TALL_054",21,4,"1872",,,,,"Vaccinium arboreum",,"sap",
279,20150107,"TALL_054",21,4,"1873",,,,,"Vaccinium arboreum",,"sap",
280,20150107,"TALL_054",21,4,"1874",,,,,"Vaccinium arboreum",,"sap","no transcription errors found"
281,20150107,"TALL_054",21,4,"1875",,,,,"Vaccinium stamineum var. candicans",,"sap",
282,20150107,"TALL_054",21,4,"1876",,,,,"Vaccinium arboreum",,"sap",
283,20150107,"TALL_054",21,4,"1877",,,,,"Vaccinium arboreum",,"sap",
284,20150107,"TALL_054",21,4,"1878",,,,,"Pinus palustris",,"smt",
285,20150107,"TALL_054",21,4,"1879",,,,,"Rhus copallinum",,"sap",
286,20150107,"TALL_054",21,4,"1880",,,,,"(dead)",,"sap",
287,20150107,"TALL_054",21,1,"1881",,,,,"Vaccinium arboreum",,"sms",
288,20150107,"TALL_054",21,1,"1882",,,,,"Vaccinium arboreum",,"sms",
289,20150107,"TALL_054",21,1,"1883",,,,,"Vaccinium arboreum",,"sms",
290,20150107,"TALL_054",21,1,"1884",,,,,"Vaccinium arboreum",,"sis","no transcription errors found"
291,20150107,"TALL_054",21,1,"1885",,,,,,,"sms",
292,20150107,"TALL_054",21,1,"1886",,,,,"Vaccinium arboreum",,"sms",
293,20150107,"TALL_054",21,1,"1888",,,,,"Vaccinium arboreum",,"sap",
294,20150107,"TALL_054",21,1,"1890",,,,,"Vaccinium arboreum",,"sap",
295,20150107,"TALL_054",21,1,"1891",,,,,"Vaccinium arboreum",,"sap",
296,20150107,"TALL_054",21,1,"1892",,,,,"Vaccinium arboreum",,"sap",
297,20150107,"TALL_054",21,1,"1893",,,,,,,"sms",
298,20150107,"TALL_054",21,1,"1894",,,,,"Vaccinium arboreum",,"sap",
299,20150107,"TALL_054",21,1,"1895",,,,,"Vaccinium arboreum",,"sms",
300,20150107,"TALL_054",21,1,"2301",,,,,,,"sis","no transcription errors found"
301,20150107,"TALL_054",21,1,"2302",,,,,"Vaccinium arboreum",,"sis",
302,20150107,"TALL_054",39,1,"2303",,,,,"Liquidambar styraciflua",,"sms",
303,20150107,"TALL_054",39,1,"2304",,,,,"Rhus copallinum",,"sap",
304,20150107,"TALL_054",39,1,"2305",,,,,"Liquidambar styraciflua",,"smt","no transcription errors found"
305,20150107,"TALL_054",39,1,"2306",,,,,"Liquidambar styraciflua",,"smt",
306,20150107,"TALL_054",39,1,"2307",,,,,"Pinus palustris",,"smt",
307,20150107,"TALL_054",39,1,"2308",,,,,"Pinus palustris",,"smt",
308,20150107,"TALL_054",39,1,"2309",,,,,"Pinus palustris",,"smt",
309,20150107,"TALL_054",39,1,"2310",,,,,"Pinus palustris",,"smt","no transcription errors found"
310,20150107,"TALL_054",39,1,"2311",,,,,"Pinus palustris",,"smt","no transcription errors found"
311,20150107,"TALL_054",39,1,"2312",,,,,"Pinus palustris",,"smt",
312,20150107,"TALL_054",39,1,"2313",,,,,"Liquidambar styraciflua",,"sap",
313,20150107,"TALL_054",39,1,"2314",,,,,"Rhus copallinum",,"sap","no transcription errors found"
