"uid","date","plotID","subplotID","nestedSubplotID","tagID","supportingStemTagID","pointID","stemAzimuth","stemDistance","scientificName","identificationQualifier","growthForm","remarks"
109,20140924,"WOOD_057",32,2,"43",,33,"326.1","7.9","Shepherdia argentea",,"SMS",
110,20140924,"WOOD_057",32,2,"44",,33,"322.1","8.9","Shepherdia argentea",,"SMS",
111,20140924,"WOOD_057",40,3,"45",,41,"279.8","2.3","Shepherdia argentea",,"SAP",
112,20140924,"WOOD_057",40,3,"46",,41,"303.6","2.4","Shepherdia argentea",,"SMS",
113,20140924,"WOOD_057",40,3,"47",,41,"304.7","3","Shepherdia argentea",,"SMS",
114,20140924,"WOOD_057",40,3,"48",,41,"328.2","2.9","Shepherdia argentea",,"SAP",
115,20140924,"WOOD_057",40,3,"49",,41,"331.1","4.5","Shepherdia argentea",,"SAP",
116,20140924,"WOOD_057",40,3,"50",,41,"320.6","5","Shepherdia argentea",,"SMS",
117,20140924,"WOOD_057",40,3,"51",,41,"312.4","5.4","Shepherdia argentea",,"SAP",
118,20140924,"WOOD_057",40,3,"52",,41,"278.3","4.7","Shepherdia argentea",,"SMS",
119,20140924,"WOOD_057",40,3,"53",,41,"274.8","5.7","Shepherdia argentea",,"SAP","No Transcription Errors Found"
120,20140924,"WOOD_057",40,3,"54",,41,"276.3","7.1","Shepherdia argentea",,"SAP",
121,20140924,"WOOD_057",40,3,"55",,41,"270.4","9","Shepherdia argentea",,"SMS",
122,20140924,"WOOD_057",40,3,"56",,41,"288.8","8.5","Shepherdia argentea",,"SMS",
123,20140924,"WOOD_057",40,3,"57",,41,"290.4","8.3","Shepherdia argentea",,"SAP",
124,20140924,"WOOD_057",40,3,"58",,41,"291","8","Shepherdia argentea",,"SAP",
125,20140924,"WOOD_057",40,3,"59",,41,"297.3","8.4","Shepherdia argentea",,"SAP",
126,20140924,"WOOD_057",40,3,"60",,41,"296.7","10.7","Shepherdia argentea",,"SAP",
127,20140924,"WOOD_057",40,3,"61",,41,"296.6","11.1","Shepherdia argentea",,"SAP",
128,20140924,"WOOD_057",40,3,"62",,41,"297.9","11.1","Shepherdia argentea",,"SAP",
129,20140924,"WOOD_057",40,3,"63",,41,"297.7","11.4","Shepherdia argentea",,"SAP",
130,20140924,"WOOD_057",40,3,"64",,41,"299.1","11.2","Shepherdia argentea",,"SAP",
131,20140924,"WOOD_057",40,3,"65",,41,"300.4","10.8","Shepherdia argentea",,"SAP",
132,20140924,"WOOD_057",40,3,"66",,41,"302.9","10.4","Shepherdia argentea",,"SAP",
133,20140924,"WOOD_057",40,3,"67",,41,"305.4","11.3","Shepherdia argentea",,"SAP","No Transcription Errors Found"
134,20140924,"WOOD_057",40,3,"68",,41,"306.1","10.6","Shepherdia argentea",,"SAP",
135,20140924,"WOOD_057",40,3,"69",,41,"304","10.4","Shepherdia argentea",,"SAP",
136,20140924,"WOOD_057",40,3,"70",,41,"311.5","4.5","Shepherdia argentea",,"SAP",
137,20140924,"WOOD_057",40,3,"71",,41,"315.2","5.6","Shepherdia argentea",,"SMS",
138,20140924,"WOOD_057",40,3,"72",,41,"315.6","7.2","Shepherdia argentea",,"SAP",
142,20141001,"WOOD_015",41,4,"153",,51,"225.1","5","Salix petiolaris",,"SMS",
143,20141001,"WOOD_009",31,1,"139",,41,"216.8","3.6","Symphoricarpos occidentalis",,"SAP","No Transcription Errors Found"
144,20141001,"WOOD_009",41,3,"140",,41,"45.5","4.1","Symphoricarpos occidentalis",,"SAP",
145,20141001,"WOOD_009",41,3,"141",,41,"39.2","3","Symphoricarpos occidentalis",,"SAP",
146,20141001,"WOOD_018",40,3,"142",,49,"92.7","5.3","Shepherdia argentea",,"SAP",
147,20141001,"WOOD_018",40,3,"143",,49,"122.9","5.9","Shepherdia argentea",,"SAP",
148,20141001,"WOOD_018",40,3,"144",,49,"121","6.4","Shepherdia argentea",,"SAP","No Transcription Errors Found"
149,20141001,"WOOD_018",40,3,"145",,49,"106.2","8.4","Shepherdia argentea",,"SMS",
150,20141001,"WOOD_018",40,3,"146",,49,"118.6","9.6","Shepherdia argentea",,"SAP",
151,20141001,"WOOD_018",40,3,"147",,49,"128.5","11.2","Shepherdia argentea",,"SMS",
152,20141001,"WOOD_018",40,3,"148",,49,"126.9","11.5","Shepherdia argentea",,"SMS",
153,20141001,"WOOD_018",41,4,"149",,51,"227.3","12.2","Shepherdia argentea",,"SMS",
154,20141001,"WOOD_018",41,4,"150",,51,"242.4","10.7","Shepherdia argentea",,"SAP",
155,20141001,"WOOD_018",41,4,"151",,51,"250","8.9","Shepherdia argentea",,"SAP","No Transcription Errors Found"
156,20141001,"WOOD_018",41,4,"152",,51,"258.1","9.3","Shepherdia argentea",,"SMS",
157,20141007,"WOOD_019",41,4,"308",,51,"193.5","7.1","Shepherdia argentea",,"SAP",
158,20141007,"WOOD_019",41,4,"309",,51,"180.2","7","Shepherdia argentea",,"SAP",
159,20141007,"WOOD_019",41,4,"310",,51,"181.1","6.5","Shepherdia argentea",,"SAP",
160,20141007,"WOOD_019",41,4,"311",,51,"212.7","7.5","Shepherdia argentea",,"SAP",
161,20141007,"WOOD_019",41,4,"312",,51,"210.7","7.2","Shepherdia argentea",,"SAP",
162,20141007,"WOOD_019",41,4,"313",,51,"213.1","6.5","Shepherdia argentea",,"SAP",
163,20141007,"WOOD_019",41,4,"314",,51,"215.1","5.6","Shepherdia argentea",,"SAP",
164,20141007,"WOOD_019",41,4,"315",,51,"224.3","4.9","Shepherdia argentea",,"SAP",
165,20141007,"WOOD_019",41,4,"316",,51,"232.4","5.3","Shepherdia argentea",,"SAP",
166,20141007,"WOOD_019",41,4,"317",,51,"205.3","5.4","Shepherdia argentea",,"SAP",
167,20141007,"WOOD_019",41,4,"318",,51,"226.5","4.1","Shepherdia argentea",,"SAP",
168,20141007,"WOOD_019",41,4,"319",,51,"211.2","4.4","Shepherdia argentea",,"SAP",
169,20141007,"WOOD_019",41,4,"320",,51,"199.5","4","Shepherdia argentea",,"SAP",
170,20141007,"WOOD_019",41,4,"321",,51,"198.1","3.8","Shepherdia argentea",,"SAP",
171,20141007,"WOOD_019",41,4,"322",,51,"186.7","3.5","Shepherdia argentea",,"SAP",
172,20141007,"WOOD_019",41,4,"323",,51,"191.6","2.8","Shepherdia argentea",,"SAP",
173,20141007,"WOOD_019",41,4,"324",,51,"179.9","2.7","Shepherdia argentea",,"SAP",
174,20141007,"WOOD_019",41,4,"325",,51,"178.2","2.4","Shepherdia argentea",,"SAP",
175,20141007,"WOOD_019",41,4,"326",,51,"206.1","2.4","Shepherdia argentea",,"SAP",
176,20141007,"WOOD_019",41,4,"327",,51,"227.4","2.5","Shepherdia argentea",,"SAP","No transcription errors found"
177,20141007,"WOOD_019",41,4,"328",,51,"180","5.5","Shepherdia argentea",,"SAP",
178,20141007,"WOOD_019",41,4,"329",,51,"265","6.5","Shepherdia argentea",,"SAP",
179,20141007,"WOOD_019",41,4,"330",,51,"257.2","6.1","Shepherdia argentea",,"SAP",
180,20141007,"WOOD_019",41,4,"331",,51,"255.1","5.8","Shepherdia argentea",,"SAP",
181,20141007,"WOOD_019",41,4,"332",,51,"252.6","5.1","Shepherdia argentea",,"SAP",
182,20141007,"WOOD_019",41,4,"333",,51,"259.1","2.5","Symphoricarpos occidentalis",,"SMS",
183,20141007,"WOOD_019",41,4,"334",,51,"252.4","1.6","Shepherdia argentea",,"SAP",
184,20141007,"WOOD_019",41,4,"335",,51,"260.6","1.4","Shepherdia argentea",,"SAP",
185,20141007,"WOOD_019",41,4,"336",,51,"235","1.3","Shepherdia argentea",,"SAP",
186,20141007,"WOOD_019",41,4,"337",,51,"201.3","0.1","Shepherdia argentea",,"SAP","No transcription errors found"
187,20141007,"WOOD_016",31,1,"339",,31,"23.8","2.9","Shepherdia argentea",,"SAP",
188,20141007,"WOOD_016",31,1,"340",,31,"13.9","2","Shepherdia argentea",,"SAP",
189,20141007,"WOOD_016",31,1,"341",,31,"45.8","2.3","Shepherdia argentea",,"SAP",
190,20141007,"WOOD_016",31,1,"342",,31,"34.3","2.7","Shepherdia argentea",,"SAP",
191,20141007,"WOOD_016",31,1,"343",,31,"66.8","2.5","Shepherdia argentea",,"SAP",
192,20141007,"WOOD_016",31,1,"344",,31,"61.6","2.6","Shepherdia argentea",,"SAP",
193,20141007,"WOOD_016",31,1,"345",,31,"61.5","3","Shepherdia argentea",,"SAP",
194,20141007,"WOOD_016",31,1,"346",,31,"59.3","3.3","Shepherdia argentea",,"SAP",
195,20141007,"WOOD_016",31,1,"347",,31,"56.6","3.5","Shepherdia argentea",,"SAP",
196,20141007,"WOOD_016",31,1,"348",,31,"66.5","3","Shepherdia argentea",,"SAP","NO TRANSCRIPTION ERRORS FOUND"
197,20141007,"WOOD_016",31,1,"349",,31,"67.4","3","Shepherdia argentea",,"SAP",
198,20141007,"WOOD_016",31,1,"350",,31,"50.6","3.6","Shepherdia argentea",,"SAP",
199,20141007,"WOOD_016",31,1,"351",,31,"33.7","3.3","Shepherdia argentea",,"SAP",
200,20141007,"WOOD_016",31,1,"352",,31,"45.8","4.1","Shepherdia argentea",,"SAP",
201,20141007,"WOOD_016",31,1,"353",,31,"54.8","5","Shepherdia argentea",,"SAP",
202,20141007,"WOOD_016",31,1,"354",,31,"60","4.7","Shepherdia argentea",,"SAP",
203,20141007,"WOOD_016",31,1,"355",,31,"73.5","2.8","Shepherdia argentea",,"SAP",
204,20141007,"WOOD_016",31,1,"356",,31,"77.7","2.8","Shepherdia argentea",,"SAP",
205,20141007,"WOOD_016",31,1,"357",,31,"79.6","3.3","Shepherdia argentea",,"SAP",
206,20141007,"WOOD_016",31,1,"358",,31,"90.2","4","Shepherdia argentea",,"SAP","NO TRANSCRIPTION ERRORS FOUND"
207,20141007,"WOOD_016",31,1,"359",,31,"85.7","4.1","Shepherdia argentea",,"SAP",
208,20141007,"WOOD_016",31,1,"360",,31,"83.9","4.2","Shepherdia argentea",,"SAP",
209,20141007,"WOOD_016",31,1,"361",,31,"70.6","5.2","Shepherdia argentea",,"SAP",
210,20141007,"WOOD_016",31,1,"362",,31,"35.2","3.2","Shepherdia argentea",,"SAP",
211,20141007,"WOOD_016",32,2,"365",,33,"324.4","2.5","Shepherdia argentea",,"SAP",
212,20141007,"WOOD_016",32,2,"366",,33,"316.6","2","Shepherdia argentea",,"SAP",
213,20141007,"WOOD_016",32,2,"367",,33,"290.7","1","Shepherdia argentea",,"SAP",
214,20141007,"WOOD_016",32,2,"368",,33,"266.4","1.9","Shepherdia argentea",,"SAP","NO TRANSCRIPTION ERRORS FOUND"
215,20141007,"WOOD_016",32,2,"369",,33,"264.3","1.8","Shepherdia argentea",,"SAP",
216,20141007,"WOOD_016",41,4,"370",,51,"236.6","3.5","Symphoricarpos occidentalis",,"SAP",
217,20141007,"WOOD_016",41,4,"371",,51,"241.9","2.8","Symphoricarpos occidentalis",,"SMS",
218,20141007,"WOOD_016",41,4,"372",,51,"246.9","2.7","Symphoricarpos occidentalis",,"SAP",
219,20141007,"WOOD_016",41,4,"373",,51,"264.2","4.4","Symphoricarpos occidentalis",,"SAP",
220,20141007,"WOOD_016",41,4,"374",,51,"263","3.8","Symphoricarpos occidentalis",,"SAP",
221,20141007,"WOOD_016",40,3,"375",,49,"107.9","4.9","Symphoricarpos occidentalis",,"SAP","NO TRANSCRIPTION ERRORS FOUND"
222,20141007,"WOOD_016",31,1,"338",,31,"15.3","4.1","Shepherdia argentea",,"SAP","NO TRANSCRIPTION ERRORS FOUND"
223,20141007,"WOOD_016",32,2,"363",,33,"307.6","5.2","Symphoricarpos occidentalis",,"SAP",
224,20141007,"WOOD_016",32,2,"364",,33,"343.8","5","Shepherdia argentea",,"SAP",
225,20141002,"WOOD_012",40,3,"155",,41,"304.2","2.5","Shepherdia argentea",,"SAP","No transcription errors found"
226,20141002,"WOOD_012",41,4,"154",,51,"261.9","7.6","Shepherdia argentea",,"SAP",
227,20141002,"WOOD_012",41,4,"156",,51,"251","4.9","Shepherdia argentea",,"SAP",
228,20141002,"WOOD_012",41,4,"157",,51,"34","4","Shepherdia argentea",,"SAP",
229,20141002,"WOOD_012",41,4,"158",,51,"233.7","2.5","Shepherdia argentea",,"SAP",
230,20141002,"WOOD_012",41,4,"159",,51,"189.6","4.7","Shepherdia argentea",,"SAP",
231,20141008,"WOOD_008",31,2,"376",,31,"81.3","8.8","Shepherdia argentea",,"SAP",
232,20141008,"WOOD_008",31,2,"377",,31,"89.9","9.6","Shepherdia argentea",,"SAP",
233,20141008,"WOOD_008",31,3,"378",,31,"23.2","7.8","Shepherdia argentea",,"SMS",
234,20141008,"WOOD_008",31,3,"379",,31,"26","10","Shepherdia argentea",,"SAP",
235,20141008,"WOOD_008",31,3,"380",,31,"25","10.6","Shepherdia argentea",,"SAP",
236,20141008,"WOOD_008",40,2,"381",,49,"158.1","10.1","Shepherdia argentea",,"SAP",
237,20141008,"WOOD_008",40,2,"382",,49,"154.8","9.8","Shepherdia argentea",,"SMS",
238,20141008,"WOOD_008",40,2,"383",,49,"150.6","9.1","Shepherdia argentea",,"SAP",
239,20141008,"WOOD_008",40,2,"384",,49,"143.4","8.7","Shepherdia argentea",,"SAP",
240,20141008,"WOOD_008",40,2,"385",,49,"146","11.6","Shepherdia argentea",,"SAP",
241,20141008,"WOOD_008",40,2,"386",,49,"153.9","11.1","Shepherdia argentea",,"SAP",
242,20141008,"WOOD_008",40,2,"387",,49,"134.6","12.9","Shepherdia argentea",,"SAP",
243,20141008,"WOOD_008",40,4,"388",,49,"99.5","9.1","Symphoricarpos occidentalis",,"SAP",
244,20141008,"WOOD_008",32,3,"389",,33,"329.2","11.4","Shepherdia argentea",,"SMS",
245,20141008,"WOOD_008",32,4,"390",,33,"346.9","10","Shepherdia argentea",,"SAP",
246,20141008,"WOOD_008",32,4,"391",,33,"350.4","9.6","Shepherdia argentea",,"SAP",
247,20141008,"WOOD_008",32,4,"392",,33,"355.7","9.5","Shepherdia argentea",,"SMS",
248,20141008,"WOOD_008",32,4,"393",,33,"348.7","9","Shepherdia argentea",,"SAP",
249,20141008,"WOOD_008",32,4,"394",,33,"355.2","8.2","Shepherdia argentea",,"SAP",
250,20141008,"WOOD_008",32,4,"395",,33,"354.3","7.8","Shepherdia argentea",,"SAP",
251,20141008,"WOOD_008",32,4,"396",,33,"350.4","7.6","Shepherdia argentea",,"SAP",
252,20141008,"WOOD_008",32,4,"397",,33,"344.8","7.8","Shepherdia argentea",,"SAP",
253,20141008,"WOOD_008",32,4,"398",,33,"342.6","8.2","Shepherdia argentea",,"SMS",
254,20141008,"WOOD_008",32,4,"399",,33,"356.2","7.1","Shepherdia argentea",,"SAP",
255,20141008,"WOOD_008",32,4,"400",,33,"334","7.7","Shepherdia argentea",,"SAP",
256,20141008,"WOOD_008",32,1,"401",,33,"319.6","6.6","Shepherdia argentea",,"SAP",
257,20141008,"WOOD_008",32,1,"402",,33,"297.3","9","Shepherdia argentea",,"SAP",
258,20141008,"WOOD_008",32,1,"403",,33,"286.8","6.4","Shepherdia argentea",,"SAP",
259,20141008,"WOOD_008",32,2,"404",,33,"267.6","2","Shepherdia argentea",,"SMS",
260,20141008,"WOOD_008",41,2,"405",,51,"208.8","9.9","Shepherdia argentea",,"SAP",
261,20141008,"WOOD_008",41,2,"406",,51,"189","8.8","Shepherdia argentea",,"SAP",
262,20141008,"WOOD_008",41,2,"407",,51,"191.6","8.2","Shepherdia argentea",,"SAP",
263,20141008,"WOOD_008",41,2,"408",,51,"182.9","8.1","Shepherdia argentea",,"SAP",
264,20141008,"WOOD_008",41,2,"409",,51,"181","7.8","Shepherdia argentea",,"SAP",
265,20141008,"WOOD_008",41,2,"410",,51,"181.7","6.2","Shepherdia argentea",,"SAP",
266,20141008,"WOOD_008",41,2,"411",,51,"185.7","6.8","Shepherdia argentea",,"SAP",
267,20141008,"WOOD_008",41,2,"412",,51,"189.5","6.1","Shepherdia argentea",,"SAP",
268,20141008,"WOOD_008",41,2,"413",,51,"184.1","5.2","Shepherdia argentea",,"SAP",
269,20141008,"WOOD_008",41,2,"414",,51,"184.5","5.2","Shepherdia argentea",,"SAP",
270,20141008,"WOOD_008",41,2,"415",,51,"194.5","5.9","Shepherdia argentea",,"SMS",
271,20141008,"WOOD_008",41,4,"416",,51,"190.3","4.8","Shepherdia argentea",,"SAP",
272,20141008,"WOOD_008",41,4,"417",,51,"191.1","4.4","Shepherdia argentea",,"SAP",
273,20141008,"WOOD_008",41,4,"418",,51,"183.6","4.3","Shepherdia argentea",,"SMS",
274,20141008,"WOOD_008",41,4,"419",,51,"202","5.3","Shepherdia argentea",,"SAP",
